time,gap,raw_grid_weight,mean_total_momentum,std_total_momentum,fraction_abs_total_momentum_lt015,mean_energy,std_energy,fraction_energy_within010,fraction_energy_within015,fraction_energy_within020,mean_middle_momentum,std_middle_momentum,fraction_abs_middle_momentum_lt010,fraction_abs_middle_momentum_lt015,fraction_abs_middle_momentum_lt020,fraction_outer_high_edge_3bins,fraction_outer_near_zero_3bins,fraction_middle_edge_3bins,fraction_any_grid_edge_3bins,fraction_abs_middle_momentum_gt030,fraction_energy_requires_interpolation,energy_mean_given_abs_total_momentum_lt015,energy_std_given_abs_total_momentum_lt015
0,20,3.5435805457280887e-19,0.05573408946863357,0.10324405652381703,0.8734258210515845,1.5263386349824812,0.48664371324528355,0.11885648392157398,0.17485855876322542,0.23341649785806934,0.03486573005963798,0.19203346752529793,0.37536820530225357,0.49322412015672923,0.6470093589359893,0.04130712705047079,0.358239183774033,0.1457351600470855,0.45034835814804786,0.1457351600470855,0.5030152794074649,1.539359037711352,0.49956431731168727
0,40,4.295764239568293e-14,0.026826381569895023,0.07178716652947649,0.9461947375528736,1.4997552953067004,0.490901699119003,0.12229472183996089,0.17983317447337605,0.23991423319274313,0.011177699878533282,0.18015833212791096,0.4088092445588809,0.5348530231628615,0.697044806128838,0.03743142893490705,0.34839660737977085,0.09453902770916058,0.43670292146707496,0.09453902770916058,0.498331105083151,1.4985123005090928,0.4924007611981743
70,20,0.31433561571553464,-0.002007009286785371,0.06990360464583516,0.9658442718112704,1.6787253194673288,0.17947720589719937,0.4793972980838712,0.659080510339882,0.7916734632851627,-0.051917664823023506,0.07840724078574765,0.8031605275507417,0.8971630787413525,0.9562927496872022,0.004697242391029685,0.011937917736690704,0.005948129789821514,0.018479295710251892,0.005948129789821514,0.5102400762718124,1.6782426296844515,0.17961466728488645
70,40,0.06664811773661194,0.0015723974540802431,0.06855624487619318,0.9694262606530375,1.7407129631018243,0.24917913175791043,0.34503043285647433,0.4907195687254438,0.6165793958504736,-0.0386419168567575,0.10880716389535702,0.6787557435193871,0.80781352840697,0.9155831468000045,0.01328296897860531,0.0204549749378336,0.012877279905283279,0.0389775732816719,0.012877279905283279,0.42838283990367637,1.7399836014875107,0.2493071837114267
75,20,0.3619379823931045,-0.0021170086571913184,0.06998432991836519,0.9657084488490497,1.6696562748772614,0.16933020623184536,0.49832266690354615,0.6812302693577328,0.8123136109222149,-0.046502546209670446,0.07672099213616863,0.8248041351119234,0.9018804540884906,0.961262320512898,0.0036474283180876433,0.010494662165438998,0.0053056456635363625,0.015855048098057368,0.0053056456635363625,0.5654019935351989,1.669272976952063,0.16948071747948523
75,40,0.13840275406340194,7.506158995581329e-5,0.06923601114801388,0.9676876649948465,1.6993853454108097,0.20284879081381577,0.4251611268917321,0.5934000631058775,0.7264691527641374,-0.036420842613694285,0.08390401523949907,0.8055698075038242,0.8998279793746627,0.958742912887264,0.006677352572346212,0.01210833968755543,0.005598770380064144,0.02032123572598215,0.005598770380064144,0.5239906537342716,1.6987179025570842,0.20291518870691616
80,20,0.3919264023201293,-0.002210796254186094,0.07008327512522165,0.9654666459615048,1.663844923165183,0.16247153364307468,0.5075411080310429,0.6938636433135282,0.8221483210267753,-0.04164317595984157,0.07692930072373823,0.8206372413874644,0.9088096260810965,0.9636800121774733,0.0029012884626190365,0.009649008846463832,0.004964561761562951,0.014211656291282392,0.004964561761562951,0.5875509522906825,1.6634743427135301,0.16261031241756965
80,40,0.1972078669390923,-0.0005427534987952171,0.06970748603864518,0.9664847663532331,1.6786412358418183,0.17811524634869372,0.4743065510964943,0.6519049960628658,0.7839729722041553,-0.03255796868385272,0.06960283036410646,0.8822429050426928,0.9373992390412077,0.9730300617727246,0.003991875674222787,0.008153883375028663,0.003465254078583615,0.013019640123918578,0.003465254078583615,0.6027806831700498,1.6780755979559072,0.17821944650132365
